CAGDP9 Real GDP by county and metropolitan area 1/
CAGDP9 Real GDP by county and metropolitan area 1/
County
GeoFips,GeoName,LineCode,Description,2015,2016,2017,2018,2019,2020
29067,"Douglas, MO",65,"      Administrative and support and waste management and remediation services",(D),(D),(D),(D),(D),(D)
29067,"Douglas, MO",68,"    Educational services, health care, and social assistance",11052,12433,13022,13589,14812,14679
29067,"Douglas, MO",69,"      Educational services",(D),(D),(D),(D),(D),(D)
29067,"Douglas, MO",70,"      Health care and social assistance",(D),(D),(D),(D),(D),(D)
29067,"Douglas, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",3765,3993,(D),(D),(D),4166
29067,"Douglas, MO",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D)
29067,"Douglas, MO",79,"      Accommodation and food services",(D),(D),(D),(D),(D),(D)
29067,"Douglas, MO",82,"    Other services (except government and government enterprises)",10970,10330,10308,10799,10809,10121
29067,"Douglas, MO",83,Government and government enterprises,27097,27156,26734,26809,27024,27310
29067,"Douglas, MO",,Addenda:,,,,,,
29067,"Douglas, MO",87,Natural resources and mining,3949,10584,13605,(D),(D),(D)
29067,"Douglas, MO",88,Trade,19655,21361,21843,20784,20585,21101
29067,"Douglas, MO",89,Transportation and utilities,(D),(D),(D),(D),(D),(D)
29067,"Douglas, MO",90,Manufacturing and information,28932,43347,45914,(D),(D),(D)
29067,"Douglas, MO",91,Private goods-producing industries 2/,37868,58943,64272,67326,60751,56818
29067,"Douglas, MO",92,Private services-providing industries 3/,125516,107888,109453,113345,110537,106123
29069,"Dunklin, MO",1,All industry total,683583,652186,605732,637905,686935,632647
29069,"Dunklin, MO",2,"  Private industries",589047,557312,511942,545564,597188,546490
29069,"Dunklin, MO",3,"    Agriculture, forestry, fishing and hunting",59969,38722,32317,23184,99220,62718
29069,"Dunklin, MO",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0
29069,"Dunklin, MO",10,"    Utilities",19564,35492,18120,31346,41309,42867
29069,"Dunklin, MO",11,"    Construction",17359,17594,16205,19108,17550,15300
29069,"Dunklin, MO",12,"    Manufacturing",32255,24079,20140,18790,18672,11454
29069,"Dunklin, MO",13,"      Durable goods manufacturing",28781,21039,12034,10515,10562,(D)
29069,"Dunklin, MO",25,"      Nondurable goods manufacturing",3476,3050,8240,8431,8260,(D)
29069,"Dunklin, MO",34,"    Wholesale trade",46053,43020,41590,40690,(D),37780
29069,"Dunklin, MO",35,"    Retail trade",67640,67097,65848,68188,66240,67812
29069,"Dunklin, MO",36,"    Transportation and warehousing",(D),(D),(D),(D),(D),(D)
29069,"Dunklin, MO",45,"    Information",8081,8074,6788,5731,5374,4639
29069,"Dunklin, MO",50,"    Finance, insurance, real estate, rental, and leasing",161070,149103,134601,142692,141456,138410
29069,"Dunklin, MO",51,"      Finance and insurance",30882,27197,22964,26701,25956,26077
29069,"Dunklin, MO",56,"      Real estate and rental and leasing",130696,122572,112566,116301,115981,112580
29069,"Dunklin, MO",59,"    Professional and business services",(D),(D),(D),(D),41329,(D)
29069,"Dunklin, MO",60,"      Professional, scientific, and technical services",10855,10714,11070,11041,11179,11205
29069,"Dunklin, MO",64,"      Management of companies and enterprises",(D),(D),(D),(D),(D),(D)
29069,"Dunklin, MO",65,"      Administrative and support and waste management and remediation services",(D),(D),(D),(D),(D),(D)
29069,"Dunklin, MO",68,"    Educational services, health care, and social assistance",92020,90509,91999,87225,79823,77538
29069,"Dunklin, MO",69,"      Educational services",(D),(D),(D),(D),(D),(D)
29069,"Dunklin, MO",70,"      Health care and social assistance",(D),(D),(D),(D),(D),(D)
29069,"Dunklin, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",16337,15730,15495,15499,15638,13839
29069,"Dunklin, MO",76,"      Arts, entertainment, and recreation",972,1079,1016,943,994,767
29069,"Dunklin, MO",79,"      Accommodation and food services",15359,14651,14476,14549,14640,13059
29069,"Dunklin, MO",82,"    Other services (except government and government enterprises)",21723,20718,20221,19616,18660,17011
29069,"Dunklin, MO",83,Government and government enterprises,94468,94627,93356,92131,89916,86139
29069,"Dunklin, MO",,Addenda:,,,,,,
29069,"Dunklin, MO",87,Natural resources and mining,59969,38722,32317,23184,99220,62718
29069,"Dunklin, MO",88,Trade,113694,110103,107415,108771,(D),105343
29069,"Dunklin, MO",89,Transportation and utilities,(D),(D),(D),(D),(D),(D)
29069,"Dunklin, MO",90,Manufacturing and information,40347,31926,26734,24430,24008,15824
29069,"Dunklin, MO",91,Private goods-producing industries 2/,109606,81703,70051,64038,128019,86081
29069,"Dunklin, MO",92,Private services-providing industries 3/,478469,473356,439434,477998,470645,457752
29071,"Franklin, MO",1,All industry total,4090026,4174561,4223418,4128703,4231890,4268971
29071,"Franklin, MO",2,"  Private industries",3793355,3883995,3934259,3840391,3948496,3991630
29071,"Franklin, MO",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),53094,10088,3442
29071,"Franklin, MO",6,"    Mining, quarrying, and oil and gas extraction",12260,13787,14287,16254,18124,18979
29071,"Franklin, MO",10,"    Utilities",(D),(D),(D),642112,606300,763142
29071,"Franklin, MO",11,"    Construction",142641,172301,176368,172654,173701,174550
29071,"Franklin, MO",12,"    Manufacturing",957058,934585,984174,929626,992312,977550
29071,"Franklin, MO",13,"      Durable goods manufacturing",505652,497752,518548,496853,496350,472620
29071,"Franklin, MO",25,"      Nondurable goods manufacturing",451047,436558,465184,432620,494720,503423
29071,"Franklin, MO",34,"    Wholesale trade",(D),(D),(D),124822,118055,119890
29071,"Franklin, MO",35,"    Retail trade",231647,244295,259788,272366,272434,266581
29071,"Franklin, MO",36,"    Transportation and warehousing",240709,217712,226192,206953,187043,166328
29071,"Franklin, MO",45,"    Information",70651,75557,85965,86380,148998,85819
29071,"Franklin, MO",50,"    Finance, insurance, real estate, rental, and leasing",602420,607188,593653,588252,645147,680988
29071,"Franklin, MO",51,"      Finance and insurance",143762,129755,113659,130363,127088,134025
29071,"Franklin, MO",56,"      Real estate and rental and leasing",459483,480077,484903,458383,523235,552460
29071,"Franklin, MO",59,"    Professional and business services",239780,300585,270829,270662,272578,256118
29071,"Franklin, MO",60,"      Professional, scientific, and technical services",101764,107873,113715,118808,124364,119540
29071,"Franklin, MO",64,"      Management of companies and enterprises",48364,87281,57249,59114,54588,49178
29071,"Franklin, MO",65,"      Administrative and support and waste management and remediation services",88642,105708,98481,91753,92031,85626
29071,"Franklin, MO",68,"    Educational services, health care, and social assistance",298431,298554,297691,306820,326623,303625
29071,"Franklin, MO",69,"      Educational services",17662,17900,18000,18537,19259,16741
29071,"Franklin, MO",70,"      Health care and social assistance",280797,280667,279693,288286,307413,287048
29071,"Franklin, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",91709,93800,98182,99824,102208,86234
29071,"Franklin, MO",76,"      Arts, entertainment, and recreation",16781,18641,19070,19971,20494,16510
29071,"Franklin, MO",79,"      Accommodation and food services",74890,75174,79106,79883,81748,69689
29071,"Franklin, MO",82,"    Other services (except government and government enterprises)",85719,86553,87335,86443,87846,82181
29071,"Franklin, MO",83,Government and government enterprises,296825,291012,289740,288692,284236,278572
29071,"Franklin, MO",,Addenda:,,,,,,
29071,"Franklin, MO",87,Natural resources and mining,(D),(D),(D),71255,31561,26304
29071,"Franklin, MO",88,Trade,(D),(D),(D),396678,389571,385787
29071,"Franklin, MO",89,Transportation and utilities,(D),(D),(D),848111,792309,925692
29071,"Franklin, MO",90,Manufacturing and information,1027766,1009444,1068488,1013579,1128151,1062542
29071,"Franklin, MO",91,Private goods-producing industries 2/,(D),(D),(D),1162528,1198500,1181534
29071,"Franklin, MO",92,Private services-providing industries 3/,(D),(D),(D),2678559,2750731,2810446
29073,"Gasconade, MO",1,All industry total,403679,385394,432135,443256,432845,423064
29073,"Gasconade, MO",2,"  Private industries",346493,328109,372537,385554,376915,368799
29073,"Gasconade, MO",3,"    Agriculture, forestry, fishing and hunting",2965,3020,10763,2805,8433,14436
29073,"Gasconade, MO",6,"    Mining, quarrying, and oil and gas extraction",7663,9462,10951,2477,2680,2786
29073,"Gasconade, MO",10,"    Utilities",565,233,421,543,485,405
29073,"Gasconade, MO",11,"    Construction",13780,12935,13570,11528,11920,12016
29073,"Gasconade, MO",12,"    Manufacturing",102733,105100,122457,128566,130444,125970
29073,"Gasconade, MO",13,"      Durable goods manufacturing",43201,40333,44655,47623,47382,43201
29073,"Gasconade, MO",25,"      Nondurable goods manufacturing",59588,64995,78192,81304,83503,83426
29073,"Gasconade, MO",34,"    Wholesale trade",15895,16577,17197,20639,20785,21195
29073,"Gasconade, MO",35,"    Retail trade",25415,25341,28239,28701,28472,28442
29073,"Gasconade, MO",36,"    Transportation and warehousing",(D),(D),(D),14860,14624,17058
29073,"Gasconade, MO",45,"    Information",3338,3437,3720,4051,4437,3858
29073,"Gasconade, MO",50,"    Finance, insurance, real estate, rental, and leasing",79935,76886,68237,84156,75206,74917
29073,"Gasconade, MO",51,"      Finance and insurance",19012,17822,15180,17307,16402,17595
29073,"Gasconade, MO",56,"      Real estate and rental and leasing",61194,59381,53449,67673,59273,57443
29073,"Gasconade, MO",59,"    Professional and business services",37131,17776,43093,42178,37021,29343
29073,"Gasconade, MO",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D)
29073,"Gasconade, MO",64,"      Management of companies and enterprises",(D),(D),(D),(D),(D),(D)
29073,"Gasconade, MO",65,"      Administrative and support and waste management and remediation services",8637,8366,8545,8624,7312,6381
29073,"Gasconade, MO",68,"    Educational services, health care, and social assistance",16736,16505,16713,16558,16559,15347
29073,"Gasconade, MO",69,"      Educational services",(D),(D),622,(D),(D),(D)
29073,"Gasconade, MO",70,"      Health care and social assistance",(D),(D),16103,(D),(D),(D)
29073,"Gasconade, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",(D),(D),(D),16148,15653,14328
29073,"Gasconade, MO",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),3071
29073,"Gasconade, MO",79,"      Accommodation and food services",(D),(D),(D),(D),(D),11264
29073,"Gasconade, MO",82,"    Other services (except government and government enterprises)",10285,9974,10365,11033,11043,10382
29073,"Gasconade, MO",83,Government and government enterprises,57253,57276,59689,57906,56144,54491
29073,"Gasconade, MO",,Addenda:,,,,,,
29073,"Gasconade, MO",87,Natural resources and mining,10804,12683,21775,5275,10774,16450
29073,"Gasconade, MO",88,Trade,41314,41926,45422,49436,49369,49769
29073,"Gasconade, MO",89,Transportation and utilities,(D),(D),(D),15403,15112,17480
29073,"Gasconade, MO",90,Manufacturing and information,106156,108621,126315,132739,134947,129979
29073,"Gasconade, MO",91,Private goods-producing industries 2/,127528,130393,155474,146393,152992,152796
29073,"Gasconade, MO",92,Private services-providing industries 3/,218977,197728,217185,238858,223993,216175
29075,"Gentry, MO",1,All industry total,206904,181050,211266,197494,225703,221352
29075,"Gentry, MO",2,"  Private industries",182566,157255,188412,174830,202038,197993
29075,"Gentry, MO",3,"    Agriculture, forestry, fishing and hunting",36459,2532,32535,7835,49432,59671
29075,"Gentry, MO",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0
29075,"Gentry, MO",10,"    Utilities",4938,5389,5155,4321,4597,3506
29075,"Gentry, MO",11,"    Construction",(D),(D),5799,5401,6572,5884
29075,"Gentry, MO",12,"    Manufacturing",(D),(D),22700,23710,21101,19031
29075,"Gentry, MO",13,"      Durable goods manufacturing",11770,14470,18381,17376,15819,13542
29075,"Gentry, MO",25,"      Nondurable goods manufacturing",(D),(D),4435,6515,5425,5704
29075,"Gentry, MO",34,"    Wholesale trade",20869,22433,24207,23808,23788,23910
29075,"Gentry, MO",35,"    Retail trade",10999,10510,11371,12471,14202,14693
29075,"Gentry, MO",36,"    Transportation and warehousing",(D),(D),(D),(D),3154,3365
29075,"Gentry, MO",45,"    Information",(D),(D),(D),(D),(D),(D)
29075,"Gentry, MO",50,"    Finance, insurance, real estate, rental, and leasing",34589,29954,28948,30822,(D),29243
29075,"Gentry, MO",51,"      Finance and insurance",(D),(D),(D),(D),(D),(D)
29075,"Gentry, MO",56,"      Real estate and rental and leasing",(D),(D),(D),(D),23333,(D)
29075,"Gentry, MO",59,"    Professional and business services",4234,4485,4963,5003,5133,5101
29075,"Gentry, MO",60,"      Professional, scientific, and technical services",2475,2461,2737,2803,(D),3049
29075,"Gentry, MO",64,"      Management of companies and enterprises",0,0,0,0,0,0
29075,"Gentry, MO",65,"      Administrative and support and waste management and remediation services",1753,2014,2215,2192,(D),2053
29075,"Gentry, MO",68,"    Educational services, health care, and social assistance",30245,29499,32427,32332,32705,29390
29075,"Gentry, MO",69,"      Educational services",153,62,2,327,224,176
29075,"Gentry, MO",70,"      Health care and social assistance",30088,29436,32426,31993,32473,29207
29075,"Gentry, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",2489,1700,1651,2513,2065,1545
29075,"Gentry, MO",76,"      Arts, entertainment, and recreation",(D),193,321,(D),(D),(D)
29075,"Gentry, MO",79,"      Accommodation and food services",(D),1506,1335,(D),(D),(D)
29075,"Gentry, MO",82,"    Other services (except government and government enterprises)",(D),(D),(D),(D),6426,(D)
29075,"Gentry, MO",83,Government and government enterprises,23910,23115,22629,22300,23516,23193
29075,"Gentry, MO",,Addenda:,,,,,,
29075,"Gentry, MO",87,Natural resources and mining,36459,2532,32535,7835,49432,59671
29075,"Gentry, MO",88,Trade,31886,32969,35606,36259,37870,38462
29075,"Gentry, MO",89,Transportation and utilities,(D),(D),(D),(D),7735,6878
29075,"Gentry, MO",90,Manufacturing and information,14964,18921,(D),(D),(D),(D)
29075,"Gentry, MO",91,Private goods-producing industries 2/,57757,34846,66271,46514,77930,81800
29075,"Gentry, MO",92,Private services-providing industries 3/,119191,114155,118125,120872,121766,115449
29077,"Greene, MO",1,All industry total,14303872,14362144,14543798,14835232,15402263,14988265
29077,"Greene, MO",2,"  Private industries",12910386,12951687,13127405,13409246,13976620,13562904
29077,"Greene, MO",3,"    Agriculture, forestry, fishing and hunting",(D),(D),19597,(D),9356,5898
29077,"Greene, MO",6,"    Mining, quarrying, and oil and gas extraction",11601,13264,16354,17160,18735,24372
29077,"Greene, MO",10,"    Utilities",(D),(D),88239,(D),84824,82534
29077,"Greene, MO",11,"    Construction",374972,408607,432630,428774,451588,467236
29077,"Greene, MO",12,"    Manufacturing",1533985,1534995,1549372,1458063,1466372,1458958
29077,"Greene, MO",13,"      Durable goods manufacturing",865100,879970,865470,854302,857758,834574
29077,"Greene, MO",25,"      Nondurable goods manufacturing",668555,654930,683340,603445,608307,624014
29077,"Greene, MO",34,"    Wholesale trade",(D),(D),1236182,(D),1447246,1421969
29077,"Greene, MO",35,"    Retail trade",1124412,1162022,1078679,1123391,1335324,1267475
29077,"Greene, MO",36,"    Transportation and warehousing",839012,872397,940186,928008,917522,869883
